Date,Close,Polarity,Prediction,Subjectivity,
29/12/2016,62.96,0.066108212,0,0.511735922,
30/12/2016,63.15,0.101488025,0,0.386175916,
31/12/2016,62.58,0.09666546,0,0.458996245,
02/01/2017,62.49,0.087817715,0,0.414700069,
05/01/2017,60.55,0.05563863,0,0.480144739,
06/01/2017,58.98,0.032876197,0,0.431050066,
07/01/2017,59.07,0.058722534,0,0.434359624,
08/01/2017,60.39,0.097314585,0,0.45870286,
09/01/2017,59.34,0.16626497,0,0.347865767,
12/01/2017,58.83,0.155415653,0,0.425393587,
13/01/2017,58.84,0.246677241,0,0.452721602,
14/01/2017,56.81,0.120762945,0,0.382968349,
15/01/2017,54.99,0.084179951,0,0.460091238,
16/01/2017,55.93,0.010574804,0,0.453255644,
20/01/2017,55.71,0.097044244,0,0.452666734,
21/01/2017,55.89,0.101757016,0,0.478646472,
22/01/2017,57.59,-0.007639069,0,0.511313801,
23/01/2017,56.68,0.077276672,0,0.49324026,
26/01/2017,56.77,0.166608534,0,0.475602928,
27/01/2017,56.2,-0.038846024,0,0.532024016,
28/01/2017,54.75,0.165846917,0,0.407677979,
29/01/2017,55.67,0.076202654,0,0.391451091,
30/01/2017,54.38,0.135344476,0,0.394630137,
02/02/2017,55.47,0.102040347,0,0.458523512,
03/02/2017,56.72,0.122613018,0,0.487438321,
04/02/2017,56.38,0.137318151,0,0.486130527,
05/02/2017,56.77,0.179120026,0,0.409379689,
06/02/2017,57.89,0.122545382,0,0.472953792,
09/02/2017,57.82,0.030071754,0,0.446689217,
10/02/2017,58.46,0.04795278,0,0.411559915,
11/02/2017,58.37,0.025010597,0,0.456849463,
12/02/2017,59.57,0.091067789,0,0.366148241,
13/02/2017,59.67,-0.060686566,0,0.511725201,
17/02/2017,60.1,0.040560847,0,0.472987281,
18/02/2017,59.37,0.014403127,0,0.556395073,
19/02/2017,59.23,0.05833082,0,0.410993169,
20/02/2017,59.8,0.042822904,0,0.399069864,
23/02/2017,59.35,0.128584933,0,0.45009181,
24/02/2017,60.82,0.109118903,0,0.395021688,
25/02/2017,61.14,0.173896914,0,0.418701874,
26/02/2017,61.58,0.135303681,0,0.441324488,
27/02/2017,61.28,0.155220707,0,0.447882041,
02/03/2017,61.77,0.120590988,0,0.449646556,
03/03/2017,61.97,0.120582533,0,0.467176182,
04/03/2017,62.13,0.096111948,0,0.388995274,
05/03/2017,62,0.051699145,0,0.350175803,
06/03/2017,60.89,0.120478617,0,0.44639621,
09/03/2017,61.5,0.175026261,0,0.50915481,
10/03/2017,59.96,0.141340595,0,0.465988689,
11/03/2017,60.24,0.147295854,0,0.442338744,
12/03/2017,61.37,0.127683226,0,0.452166331,
13/03/2017,61,0.143938019,0,0.496196888,
16/03/2017,61.85,-0.12311662,0,0.668644313,
17/03/2017,61.61,0.081012397,0,0.39753571,
18/03/2017,61.75,0.100919012,0,0.476155159,
19/03/2017,61.2,0.114794752,0,0.570791132,
20/03/2017,61.75,0.091830727,0,0.449340963,
23/03/2017,61.14,0.237608513,0,0.521862586,
24/03/2017,60.46,0.168261563,0,0.446375877,
25/03/2017,59.61,0.124508284,0,0.457600069,
26/03/2017,59.54,0.125427093,0,0.52149928,
27/03/2017,59.55,0.294568961,0,0.483815783,
30/03/2017,60.96,0.215333537,0,0.449242872,
31/03/2017,60.58,0.161942014,0,0.519839479,
01/04/2017,59.95,0.022198141,0,0.472283283,
02/04/2017,60.52,0.088352173,0,0.419517614,
06/04/2017,60.47,0.077718318,0,0.506842634,
07/04/2017,60.85,0.053353612,0,0.455977397,
08/04/2017,61.05,0.027126783,0,0.49277647,
09/04/2017,61.47,-0.003973068,0,0.452956522,
10/04/2017,61.7,0.113512459,0,0.441024047,
13/04/2017,62.07,0.117683338,0,0.439407268,
14/04/2017,63.04,0.157061755,0,0.549824686,
15/04/2017,64.21,0.05754956,0,0.492384071,
16/04/2017,63.81,0.175660388,0,0.454447767,
17/04/2017,62.84,0.267656223,0,0.56820809,
20/04/2017,63.24,0.164886186,0,0.435076977,
21/04/2017,62.31,0.148433585,0,0.462544477,
22/04/2017,62.94,0.174931204,0,0.479434039,
23/04/2017,62.8,0.143126191,0,0.498834034,
24/04/2017,62.6,0.189143517,0,0.423578424,
27/04/2017,62.34,0.117050771,0,0.410667832,
28/04/2017,62.76,0.112485427,0,0.395737747,
29/04/2017,63.6,0.078200632,0,0.442135874,
30/04/2017,63.26,0.128900432,0,0.388252282,
01/05/2017,63.61,0.080248419,0,0.376323167,
04/05/2017,64.72,0.131082193,0,0.48828079,
05/05/2017,64.4,0.219132532,0,0.490003122,
06/05/2017,63.92,0.064336287,0,0.508410401,
07/05/2017,64.5,0.159409387,0,0.50049603,
08/05/2017,65.49,0.172669633,0,0.475455234,
11/05/2017,65.45,0.130267938,0,0.447041795,
12/05/2017,65.36,0.103331401,0,0.479122686,
13/05/2017,65.52,0.125542566,0,0.484723668,
14/05/2017,66.05,0.105065654,0,0.541136624,
15/05/2017,65.88,0.12245439,0,0.51620374,
18/05/2017,66.42,0.109211757,0,0.444017179,
19/05/2017,67.01,0.148451069,0,0.337764881,
20/05/2017,66.48,-0.014077871,0,0.449521008,
21/05/2017,66.65,0.012931975,0,0.447112288,
22/05/2017,66.47,-0.009261597,0,0.481627523,
26/05/2017,65.73,0.063774248,0,0.503106453,
27/05/2017,66.47,0.038665649,0,0.491953409,
28/05/2017,66.2,0.061647026,0,0.532830828,
29/05/2017,65.78,0.045210359,0,0.564564191,
01/06/2017,66.08,0.087587518,0,0.490384632,
02/06/2017,66.02,0.1241342,0,0.45346481,
03/06/2017,66.7,0.025014341,0,0.527021523,
04/06/2017,66.33,0.074879572,0,0.505556336,
05/06/2017,67.42,0.158314833,0,0.429311242,
08/06/2017,66.89,0.033765457,0,0.75397781,
09/06/2017,67.18,0.141463162,0,0.508082187,
10/06/2017,68.26,0.098316743,0,0.53441334,
11/06/2017,68.52,0.251660606,0,0.479533719,
12/06/2017,68.25,0.140321168,0,0.422731313,
15/06/2017,67.99,0.174226979,0,0.421282561,
16/06/2017,68.37,0.054820594,0,0.437438627,
17/06/2017,68.14,0.23887556,0,0.545831522,
18/06/2017,68.78,0.363203073,0,0.672155066,
19/06/2017,68.08,0.188758249,0,0.455603904,
22/06/2017,68.96,0.073666126,0,0.426682326,
23/06/2017,69.75,0.208583553,0,0.467003619,
24/06/2017,69.02,0.156288703,0,0.472869483,
25/06/2017,68.65,-0.03318655,0,0.558756246,
26/06/2017,68.95,0.138493571,0,0.486300063,
29/06/2017,67.2,0.061789049,0,0.498757437,
30/06/2017,67.76,0.130103353,0,0.454674879,
01/07/2017,68.07,0.128791742,0,0.478331289,
02/07/2017,67.52,0.119475757,0,0.459272003,
06/07/2017,67.33,0.144976582,0,0.537637077,
07/07/2017,66.8,0.091849994,0,0.428380445,
08/07/2017,65.43,-0.003092381,0,0.521861831,
09/07/2017,66.11,0.179276841,0,0.488959882,
10/07/2017,67.05,0.130460762,0,0.507725234,
13/07/2017,68.09,0.208920875,0,0.504310769,
14/07/2017,69.04,0.050330675,0,0.665751745,
15/07/2017,69.19,0.154014476,0,0.460027125,
16/07/2017,69.56,0.096870647,0,0.508985228,
17/07/2017,69.21,0.08574412,0,0.411698896,
20/07/2017,69.26,0.125985276,0,0.534153823,
21/07/2017,69.1,0.053528358,0,0.450325255,
22/07/2017,70.08,0.064058422,0,0.54252927,
23/07/2017,69.64,0.094471874,0,0.509656943,
24/07/2017,68.91,0.030263736,0,0.626777537,
27/07/2017,68.01,0.081527214,0,0.444286698,
28/07/2017,68.05,0,0,0,
29/07/2017,68.94,0.141135703,0,0.418396649,
30/07/2017,69.04,0.177511509,0,0.419897575,
31/07/2017,68.53,0,0,0,
03/08/2017,68.53,0.172229961,0,0.449307741,
04/08/2017,68.46,0,0,0,
05/08/2017,68.73,0.183409755,0,0.475624118,
06/08/2017,68.25,0.128699296,0,0.45097474,
07/08/2017,68.05,0.107839864,0,0.435984966,
10/08/2017,68.89,0,0,0,
11/08/2017,68.23,0,0,0,
12/08/2017,67.24,0.114343589,0,0.482903066,
13/08/2017,67.55,0.084088685,0,0.485412765,
14/08/2017,67.89,0.207139429,0,0.476350605,
17/08/2017,68.07,0.137955738,0,0.499033468,
18/08/2017,68.21,0.025750056,0,0.559275539,
19/08/2017,67.6,0.071452757,0,0.487302897,
20/08/2017,65.94,0.100367604,0,0.445403622,
21/08/2017,63.6,0.106648094,0,0.43186254,
24/08/2017,60.25,0.105145627,0,0.484850664,
25/08/2017,59.91,0.113832149,0,0.46497644,
26/08/2017,62.91,0.119920402,0,0.446632948,
27/08/2017,64.48,0.025507944,0,0.451155725,
28/08/2017,64.13,0.168331479,0,0.464647318,
31/08/2017,64.1,0.103031473,0,0.484567076,
01/09/2017,61.45,0,0,0,
02/09/2017,62.57,0.165436997,0,0.501617588,
03/09/2017,62.68,0,0,0,
04/09/2017,61.5,0.144991667,0,0.478446303,
08/09/2017,63.16,0.082456104,0,0.51239501,
09/09/2017,62.18,0.058821481,0,0.444686074,
10/09/2017,62.66,0.113723283,0,0.384230925,
11/09/2017,62.56,0.102966053,0,0.427234376,
14/09/2017,62.38,0.099413847,0,0.392491169,
15/09/2017,63.58,0.054356613,0,0.29006869,
16/09/2017,64.14,0.076954926,0,0.441167641,
17/09/2017,62.65,0,0,0,
18/09/2017,60.94,0.060068144,0,0.454997801,
21/09/2017,61.45,0.126195052,0,0.468833466,
22/09/2017,60.91,0.128148194,0,0.405083312,
23/09/2017,60.64,0.108759735,0,0.403744109,
24/09/2017,60.22,0.148568778,0,0.468438174,
25/09/2017,61.47,0.138816795,0,0.431897301,
28/09/2017,59.98,0.132680645,0,0.407498166,
29/09/2017,59.84,-0.021990824,0,0.385509897,
30/09/2017,60.97,0.080474399,0,0.300512463,
01/10/2017,61.42,0.2483946,0,0.471392768,
02/10/2017,60.81,0.316141089,0,0.500401381,
05/10/2017,62.02,0.179160473,0,0.458507894,
06/10/2017,62.05,0.151662005,0,0.534983558,
07/10/2017,62.13,0.181464903,0,0.46959794,
08/10/2017,62.13,0.223245243,0,0.511264852,
09/10/2017,61.93,0.1912248,0,0.497836585,
12/10/2017,61.72,0.108821438,0,0.361049602,
13/10/2017,61.55,0.051638738,0,0.392698476,
14/10/2017,59.99,-0.030629285,0,0.515395349,
15/10/2017,61.89,0,0,0,
16/10/2017,62.43,0.110250352,0,0.441332179,
19/10/2017,62.22,0.205016674,0,0.497616661,
20/10/2017,62.52,0.176595055,0,0.468987959,
21/10/2017,62.06,0.112291188,0,0.435217834,
22/10/2017,63.19,0.12312485,0,0.439765742,
23/10/2017,63.87,0.058433687,0,0.308566403,
26/10/2017,63.9,0.203634141,0,0.498090605,
27/10/2017,63.64,0.242368035,0,0.530758622,
28/10/2017,65.5,0.126773713,0,0.445064699,
29/10/2017,65.21,0.189815011,0,0.466041061,
30/10/2017,64.25,0.158539509,0,0.461120822,
02/11/2017,65.54,0.001657672,0,0.709690068,
03/11/2017,65.78,0.157743013,0,0.480609505,
04/11/2017,65.85,0.021941322,0,0.439324391,
05/11/2017,66.44,0,0,0,
06/11/2017,68.46,-0.003169657,0,0.367886827,
09/11/2017,67.39,0.121671151,0,0.449210281,
10/11/2017,67.68,0.106108058,0,0.61104222,
11/11/2017,67.35,0.1474356,0,0.700069247,
12/11/2017,66,0.079569743,0,0.671471094,
13/11/2017,65.56,0.063650479,0,0.707997844,
16/11/2017,66.51,0.002198552,0,0.565003316,
17/11/2017,66.13,-0.080548002,0,0.51424181,
18/11/2017,67.45,-0.129449863,0,0.602177441,
19/11/2017,67.66,0.089589582,0,0.559804345,
20/11/2017,67.54,0.140580773,0,0.421019874,
23/11/2017,66.88,0.08779278,0,0.519332292,
24/11/2017,66.78,0.177704041,0,0.4482505,
25/11/2017,66.86,0.117501065,0,0.461804132,
27/11/2017,67.17,0.112433885,0,0.513833103,
30/11/2017,66.68,0.211836193,0,0.540021856,
01/12/2017,67.61,0.130225332,0,0.451891165,
02/12/2017,66.66,-0.022079745,0,0.513851078,
03/12/2017,65.8,0.10129809,0,0.420823723,
04/12/2017,67.89,0.112526512,0,0.528464814,
07/12/2017,67,0.105060433,0,0.554834421,
08/12/2017,65.96,0.108769308,0,0.438697685,
09/12/2017,65.46,0.087089869,0,0.651026589,
10/12/2017,65.61,0.130213511,0,0.564259435,
11/12/2017,64.07,-0.019570019,0,0.447771298,
14/12/2017,64.27,0.130198874,0,0.443275165,
15/12/2017,66.1,-0.064597721,0,0.418617462,
16/12/2017,67.53,0.080953601,0,0.450827731,
17/12/2017,66.28,0.152161241,0,0.479038595,
18/12/2017,64.4,0.133217344,0,0.588251932,
21/12/2017,65.54,0.091001561,0,0.359275075,
22/12/2017,65.68,0.035857888,0,0.406637298,
23/12/2017,66.73,0.17387355,0,0.439714776,
24/12/2017,66.6,0.116144242,0,0.392736999,
28/12/2017,66.38,-0.065931992,0,0.352512207,
29/12/2017,67.07,-0.023799756,0,0.373540056,
30/12/2017,66.59,0.070915064,0,0.445233259,
31/12/2017,66.03,0.104397648,0,0.466368871,
04/01/2018,63.62,0.216084966,0,0.41528388,
05/01/2018,63.73,0.160879463,0,0.447455416,
06/01/2018,62.81,0.084109279,0,0.458161882,
07/01/2018,60.27,0.014174776,0,0.519689249,
08/01/2018,58.92,0.142271835,0,0.477514369,
11/01/2018,58.83,0.159704394,0,0.479046455,
12/01/2018,58.96,0.093301626,0,0.515192285,
13/01/2018,57.34,0.135666791,0,0.487039628,
14/01/2018,58.2,0.143001921,0,0.526041457,
15/01/2018,57.04,0.19980489,0,0.462659983,
19/01/2018,57.01,0.188079516,0,0.428125547,
20/01/2018,55.51,0.124524051,0,0.398222004,
21/01/2018,55.25,0.160025601,0,0.52930842,
22/01/2018,56.95,0.141759458,0,0.437923493,
25/01/2018,55.66,0.151071974,0,0.455558999,
26/01/2018,57.08,0.198886929,0,0.498845155,
27/01/2018,57.04,0.195544733,0,0.550498504,
28/01/2018,57.28,0.153074484,0,0.449657976,
29/01/2018,59.5,0.126655486,0,0.458418961,
01/02/2018,58.86,0.164729874,0,0.514826454,
02/02/2018,57.03,0.138873551,0,0.47250574,
03/02/2018,57.41,0.118534368,0,0.368611953,
04/02/2018,58.4,0.028998869,0,0.461192079,
05/02/2018,57.75,0.172630091,0,0.506283813,
08/02/2018,56.54,0.063058053,0,0.419614891,
09/02/2018,56.2,0.150729875,0,0.412542907,
10/02/2018,55.52,0.119624317,0,0.397331763,
11/02/2018,53.07,0.146588892,0,0.479950677,
12/02/2018,57.49,0.201186258,0,0.448846711,
16/02/2018,58.35,0.157847918,0,0.417657566,
17/02/2018,58.77,0.240513137,0,0.467434984,
18/02/2018,57.81,0.211176984,0,0.468525124,
19/02/2018,57.82,0.178722157,0,0.477986116,
22/02/2018,58.57,0.137817042,0,0.467114107,
23/02/2018,56.12,0.059967748,0,0.471682867,
24/02/2018,56.14,0.11108695,0,0.490941691,
25/02/2018,57.01,0.155283622,0,0.448046125,
26/02/2018,57.54,0.153624637,0,0.44430505,
01/03/2018,56.3,0.161341454,0,0.473403724,
01/03/2018,59.2,0.218223666,0,0.474605007,
02/03/2018,59.76,0.209394381,0,0.418953255,
03/03/2018,59.96,0.151283943,0,0.442112323,
04/03/2018,60.05,0.236050697,0,0.462501109,
07/03/2018,59.94,0.194104129,0,0.466158794,
08/03/2018,58.78,0.162965706,0,0.428022342,
09/03/2018,59.12,0.160719334,0,0.46914276,
10/03/2018,58.61,0.163436282,0,0.435322765,
11/03/2018,59.34,0.140480353,0,0.49240211,
14/03/2018,59.12,0.170048914,0,0.485899761,
15/03/2018,59.2,0.124157673,0,0.480575994,
16/03/2018,58.92,0.087868047,0,0.470635958,
17/03/2018,58.75,0.09787368,0,0.583601928,
18/03/2018,60.48,0.143663382,0,0.563350267,
21/03/2018,60.46,0.012202844,0,0.514079995,
22/03/2018,60.24,0.086518852,0,0.460737808,
23/03/2018,59.94,0.109551181,0,0.423621571,
24/03/2018,59.48,0.148162109,0,0.418387812,
28/03/2018,59.4,0.202510802,0,0.4605741,
29/03/2018,59.03,0.161868503,0,0.466358605,
30/03/2018,59.71,0.211659594,0,0.480192988,
31/03/2018,59.22,0.244522819,0,0.488771792,
01/04/2018,59.88,0.224214278,0,0.487390578,
04/04/2018,59.2,0.137030552,0,0.450605141,
05/04/2018,58.36,-0.000117087,0,0.278508685,
06/04/2018,58.81,0.063242639,0,0.367099583,
07/04/2018,57.32,0.129107616,0,0.454554004,
08/04/2018,57.74,0.045130856,0,0.451218903,
11/04/2018,58.2,0.11472036,0,0.434713887,
12/04/2018,59.28,0.186638031,0,0.447474582,
13/04/2018,61.79,-0.036276374,0,0.488955975,
14/04/2018,62.59,0.117000906,0,0.445738802,
15/04/2018,61.87,0.039770626,0,0.488196492,
18/04/2018,62.27,0.074192827,0,0.517513457,
19/04/2018,63.32,0.094171063,0,0.434905696,
20/04/2018,64.24,0.121836711,0,0.503535927,
21/04/2018,63.6,0.156001483,0,0.485621501,
22/04/2018,63.97,0.18423757,0,0.473297213,
25/04/2018,63.6,0.125216022,0,0.462082937,
26/04/2018,63.93,0.221867052,0,0.469953708,
27/04/2018,64.11,0.203754211,0,0.501748463,
28/04/2018,63.6,0.221021867,0,0.462275304,
29/04/2018,63.2,0.099252634,0,0.464507854,
02/05/2018,63.79,0.150462854,0,0.415254271,
03/05/2018,62.56,0.152653221,0,0.474801269,
04/05/2018,61.57,0.118288466,0,0.505916084,
05/05/2018,61.24,0.161445313,0,0.437468013,
06/05/2018,61.6,0.135260318,0,0.422782616,
09/05/2018,61.21,0.136576787,0,0.448394832,
10/05/2018,62.04,0.175892997,0,0.503020599,
11/05/2018,61.81,0.169721764,0,0.492884005,
12/05/2018,61.77,0.195971792,0,0.537384137,
13/05/2018,61.2,0.21113389,0,0.462176331,
16/05/2018,61.66,0.084331919,0,0.495933625,
17/05/2018,61.66,0.102000631,0,0.455594852,
18/05/2018,64.04,0.195001892,0,0.352474852,
19/05/2018,63.39,0.116005165,0,0.381062396,
20/05/2018,63.51,0.161901838,0,0.473128744,
23/05/2018,63.46,0.045446534,0,0.429784883,
24/05/2018,64.54,0.134336223,0,0.481090142,
25/05/2018,65.52,0.194947395,0,0.480630678,
26/05/2018,65.03,0.188555158,0,0.534933763,
27/05/2018,65.43,0.125559803,0,0.431002293,
31/05/2018,65.27,0.030515098,0,0.408964317,
01/06/2018,65.69,0.203329368,0,0.474039222,
02/06/2018,65.81,0.193167446,0,0.512291208,
03/06/2018,64.64,-0.031132523,0,0.589965766,
06/06/2018,65.28,0.032281794,0,0.551275404,
07/06/2018,65.06,0.099444544,0,0.449451364,
08/06/2018,65.25,0.047667902,0,0.486912686,
09/06/2018,64.75,0.146661845,0,0.665173433,
10/06/2018,63.84,0.103997502,0,0.724117094,
13/06/2018,63.27,0.118926835,0,0.486917548,
14/06/2018,62.08,0.081352442,0,0.458416985,
15/06/2018,61.97,0.091611023,0,0.516407561,
16/06/2018,62.22,0.109131095,0,0.456557497,
17/06/2018,62.28,0.062207855,0,0.482640017,
20/06/2018,62.37,0.150182654,0,0.535518363,
21/06/2018,62.95,0.171839223,0,0.48358355,
22/06/2018,62.71,0.130064787,0,0.479350578,
23/06/2018,64.05,0.120539168,0,0.43493408,
24/06/2018,59.6,0.111697843,0,0.467084603,
27/06/2018,57.61,0.131858859,0,0.445217167,
28/06/2018,59.52,0.171546068,0,0.501113044,
29/06/2018,61.2,0.018508622,0,0.589055483,
30/06/2018,62.15,0.114329464,0,0.508405155,
01/07/2018,61.26,0.078146488,0,0.422451358,
05/07/2018,59.55,0.168737875,0,0.469777551,
06/07/2018,60.19,0.170321124,0,0.516975626,
07/07/2018,60.58,0.062930438,0,0.406054894,
08/07/2018,61.83,0.140214233,0,0.486645985,
11/07/2018,62.27,0.19117251,0,0.454696701,
12/07/2018,63.2,0.167181262,0,0.489204988,
13/07/2018,63.16,0.045065998,0,0.441466873,
14/07/2018,64.12,0.113371285,0,0.450420185,
15/07/2018,64.18,0.131956542,0,0.378573703,
18/07/2018,63.96,0.162689877,0,0.474603128,
19/07/2018,63.86,0.237362456,0,0.489672995,
20/07/2018,63.93,0.347384435,0,0.596244757,
21/07/2018,63.69,0.113104345,0,0.526049084,
22/07/2018,64.04,0.180662192,0,0.457387861,
25/07/2018,63.87,0.20793856,0,0.491071647,
26/07/2018,64.13,0.174093277,0,0.498906348,
27/07/2018,64.33,0.17404997,0,0.446157089,
28/07/2018,64.1,0.215881338,0,0.501704246,
29/07/2018,63.97,0.135049748,0,0.484348846,
01/08/2018,63.8,0.161944068,0,0.456815641,
02/08/2018,63.65,0.177505322,0,0.45732872,
03/08/2018,64.66,0.043033156,0,0.401968624,
04/08/2018,64.56,0.153788123,0,0.491473655,
05/08/2018,66.3,0.200942465,0,0.488919139,
08/08/2018,66.1,0.228638922,0,0.497984869,
09/08/2018,65.87,0.273625708,0,0.504433607,
10/08/2018,65.28,0.228403636,0,0.505240724,
11/08/2018,65.46,0.151539225,0,0.431357593,
12/08/2018,65.32,0.177990855,0,0.463095288,
15/08/2018,65.72,0.185263913,0,0.490260391,
16/08/2018,65.71,0.195972547,0,0.465143576,
17/08/2018,65.89,0.208365597,0,0.436657146,
18/08/2018,65.95,0.221247734,0,0.496977043,
19/08/2018,65.86,0.052760666,0,0.553310414,
22/08/2018,65.8,0.21934693,0,0.455271227,
23/08/2018,65.77,0.167615083,0,0.471621873,
24/08/2018,65.95,0.139884961,0,0.474719416,
25/08/2018,66.07,0.167894662,0,0.473088576,
26/08/2018,66.22,0.199643461,0,0.450765592,
29/08/2018,66.95,0.22032032,0,0.454897113,
30/08/2018,67.5,0.052484994,0,0.422996257,
31/08/2018,67.5,0.068097831,0,0.404936745,
01/09/2018,67.21,0.159330752,0,0.444757537,
02/09/2018,67.49,0.3920359,0,0.518826579,
06/09/2018,67.44,0.061673914,0,0.450583471,
07/09/2018,67.16,0.185405698,0,0.494210934,
08/09/2018,67.25,0.181612394,0,0.457434865,
09/09/2018,66.65,0.225937884,0,0.483940552,
12/09/2018,67.06,0.211734093,0,0.431314536,
13/09/2018,66.53,0.31914743,0,0.52043089,
14/09/2018,66.4,0.336185886,0,0.484512503,
15/09/2018,66.64,0.171994389,0,0.476381336,
16/09/2018,65.82,0.069506174,0,0.468571589,
19/09/2018,66.19,0.259714937,0,0.485772455,
20/09/2018,66.46,0.107149375,0,0.488600977,
21/09/2018,66.84,0.108944282,0,0.485033764,
22/09/2018,67.39,0.221860922,0,0.46400735,
23/09/2018,67.25,0.246244886,0,0.504304364,
26/09/2018,65.78,0.104703498,0,0.437409727,
27/09/2018,66.36,0.184502507,0,0.454195356,
28/09/2018,66.71,0.195444415,0,0.506189947,
29/09/2018,65.65,0.161032839,0,0.449096908,
30/09/2018,66.59,0.129433955,0,0.413436872,
03/10/2018,66.51,0.106466698,0,0.419046016,
04/10/2018,66.6,0.127127799,0,0.456834365,
05/10/2018,67.69,0.128320266,0,0.500933948,
06/10/2018,67.87,0.183846987,0,0.484088471,
07/10/2018,68.11,0.060058639,0,0.508224949,
10/10/2018,68.64,0.167130978,0,0.530063564,
11/10/2018,68.31,0.059395164,0,0.424450616,
12/10/2018,68.13,0.06399607,0,0.48208781,
13/10/2018,67.74,0.108451364,0,0.492880373,
14/10/2018,67.52,0.102862665,0,0.580314908,
17/10/2018,67.17,0.197665459,0,0.516743209,
18/10/2018,67.7,0.302767489,0,0.648856758,
19/10/2018,68.35,0.201586489,0,0.490105695,
20/10/2018,68.26,0.227966813,0,0.41736737,
21/10/2018,68.49,0.003597477,0,0.515860076,
24/10/2018,68.87,0.180216903,0,0.489742286,
25/10/2018,68.8,0.132789633,0,0.455490257,
26/10/2018,69.13,0.02793279,0,0.651582867,
27/10/2018,69.23,-0.04888621,0,0.68932332,
28/10/2018,69.11,0.12616393,0,0.555797489,
31/10/2018,69.26,0.196500064,0,0.50590572,
01/11/2018,68.97,0.209310755,0,0.5142579,
02/11/2018,68.68,0.069985157,0,0.387340826,
03/11/2018,68.38,0.179051967,0,0.465665198,
04/11/2018,67.76,0.227888639,0,0.464881144,
07/11/2018,69.88,0.198813365,0,0.481629229,
08/11/2018,70.03,0.171747773,0,0.5080953,
09/11/2018,73.25,0.150768235,0,0.490929934,
10/11/2018,76.65,0.186933441,0,0.492717961,
11/11/2018,76.69,0.141655114,0,0.469031946,
14/11/2018,79.51,0.149885806,0,0.46313734,
15/11/2018,79.36,0.211965084,0,0.529353447,
16/11/2018,77.4,0.141036607,0,0.481553836,
17/11/2018,78.02,0.19049354,0,0.422080841,
18/11/2018,77.71,0.16686241,0,0.443076739,
21/11/2018,78.05,0.221360722,0,0.36183322,
22/11/2018,78.53,0.074804788,0,0.365608327,
23/11/2018,78.86,0.075745252,0,0.40487583,
25/11/2018,78.83,0.123538116,0,0.446983112,
28/11/2018,78.32,0.132926951,0,0.392599007,
29/11/2018,78.92,0.065508232,0,0.454436273,
30/11/2018,80.17,0.17285589,0,0.482621885,
01/12/2018,81.79,0.219186749,0,0.498944658,
02/12/2018,81.6,0.181563681,0,0.387510773,
05/12/2018,83.26,0.087300822,0,0.429562286,
06/12/2018,83.69,0.210910774,0,0.519638385,
07/12/2018,84.07,0.206488004,0,0.527114381,
08/12/2018,85.12,0.151437077,0,0.517631142,
09/12/2018,85.49,0.23139504,0,0.48318683,
12/12/2018,84.73,0.112913726,0,0.51218997,
13/12/2018,84.76,0.098973331,0,0.454502311,
14/12/2018,84.73,0.079634419,0,0.497167083,
15/12/2018,86,0.157511441,0,0.421347068,
16/12/2018,84.94,0.108739823,0,0.446869653,
19/12/2018,85.43,0.210012116,0,0.503537537,
20/12/2018,86.53,0.170114429,0,0.446917626,
21/12/2018,86.75,0.270740212,0,0.492981204,
22/12/2018,86.89,0.206371309,0,0.494042311,
23/12/2018,87.05,0.189601871,0,0.4471726,
27/12/2018,87.13,0.181284095,0,0.473983876,
28/12/2018,86.5,0.166298875,0,0.498781147,
29/12/2018,85.89,0.258365112,0,0.60711867,
30/12/2018,86.29,0.159290442,0,0.51430379,
03/01/2019,87.23,0.115379723,0,0.450460609,
04/01/2019,86.91,0.118729149,0,0.431644398,
05/01/2019,86.11,0.050013612,0,0.433081931,
06/01/2019,86.12,0.147525926,0,0.455586095,
09/01/2019,86.18,-0.228502575,0,0.808757541,
10/01/2019,86.43,0.068881336,0,0.606219788,
11/01/2019,87.08,0.142408409,0,0.540081986,
12/01/2019,86.24,0.153624185,0,0.472224709,
13/01/2019,86.7,0.181381123,0,0.480883584,
17/01/2019,83.55,0.167950084,0,0.472477985,
18/01/2019,83.94,-0.010184206,0,0.332304739,
19/01/2019,83.3,0.011812842,0,0.444140795,
20/01/2019,83.67,0.085869578,0,0.496873201,
23/01/2019,83.71,0.239183682,0,0.478225894,
24/01/2019,84.72,0.258574455,0,0.510968638,
25/01/2019,86.03,0.14139176,0,0.388920459,
26/01/2019,86.75,0.246793342,0,0.505666518,
27/01/2019,86.93,0.193746044,0,0.515773968,
30/01/2019,86.03,0.048622539,0,0.471094337,
31/01/2019,84.63,0.11136954,0,0.480531108,
01/02/2019,84.95,0.13780177,0,0.528582072,
02/02/2019,84.59,0.111299911,0,0.541164103,
03/02/2019,87.18,0.154606531,0,0.44131349,
06/02/2019,86.77,0.204883362,0,0.545387794,
07/02/2019,86.72,0.184253998,0,0.552591905,
08/02/2019,85.96,0.222045855,0,0.572565485,
09/02/2019,87.2,0.111852828,0,0.519660395,
10/02/2019,87,0.21094907,0,0.523064062,
13/02/2019,88.15,0.169095194,0,0.416239708,
14/02/2019,89.56,0.141178324,0,0.45583017,
15/02/2019,90.59,0.128868781,0,0.430953755,
16/02/2019,90.53,0.153923669,0,0.499217395,
17/02/2019,90.23,0.140597902,0,0.493877197,
